sensorType,x,y,z,timestamp
2,13.875000,-20.437500,-44.875000,1560849210609
4,0.003805,-0.022148,-0.017802,1560849210609
-3, 0.046600, 0.004538, 3.657337, 1560849210609
1,0.113581,-0.311610,9.860970,1560849210619
2,13.875000,-20.625000,-44.937500,1560849210619
4,0.012444,-0.031137,-0.013910,1560849210619
-3, 0.046251, 0.004887, 3.658734, 1560849210619
1,0.143461,-0.302972,9.746019,1560849210629
2,13.937500,-21.125000,-44.750000,1560849210629
4,0.015865,-0.048014,-0.010315,1560849210629
-3, 0.045902, 0.005411, 3.660130, 1560849210629
1,0.179287,-0.286193,9.636049,1560849210639
2,14.062500,-21.312500,-44.812500,1560849210639
4,0.005725,-0.061575,-0.008308,1560849210639
-3, 0.045379, 0.006109, 3.661352, 1560849210639
1,0.223073,-0.294334,9.664827,1560849210649
2,13.687500,-21.375000,-44.812500,1560849210649
4,-0.012322,-0.072867,-0.009215,1560849210649
-3, 0.044855, 0.006981, 3.662573, 1560849210649
1,0.292638,-0.244659,9.862454,1560849210659
2,13.375000,-21.437500,-45.000000,1560849210659
4,-0.019268,-0.083584,-0.010838,1560849210659
-3, 0.044506, 0.008029, 3.663620, 1560849210659
1,0.287285,-0.212519,10.046368,1560849210669
2,13.187500,-21.375000,-44.812500,1560849210669
4,-0.011135,-0.092520,-0.018919,1560849210669
-3, 0.044331, 0.009250, 3.664668, 1560849210669
1,0.343194,-0.283646,10.144444,1560849210679
2,13.125000,-21.625000,-44.562500,1560849210679
4,0.014888,-0.097738,-0.023126,1560849210679
-3, 0.043982, 0.010472, 3.665715, 1560849210679
1,0.355874,-0.254398,10.087739,1560849210689
2,12.812500,-21.562500,-44.437500,1560849210690
4,0.048101,-0.109711,-0.029706,1560849210690
-3, 0.043459, 0.012043, 3.666588, 1560849210690
1,0.369358,-0.189410,9.988992,1560849210699
2,12.562500,-21.687500,-44.250000,1560849210699
4,0.073269,-0.136921,-0.031713,1560849210699
-3, 0.042761, 0.013265, 3.667286, 1560849210699
1,0.380487,-0.068752,9.884960,1560849210710
2,12.625000,-21.750000,-44.187500,1560849210710
4,0.085277,-0.156765,-0.025569,1560849210710
-3, 0.041713, 0.014835, 3.668159, 1560849210711
1,0.465414,0.077112,9.701545,1560849210719
2,12.562500,-21.562500,-44.250000,1560849210720
4,0.073182,-0.171269,-0.017488,1560849210720
-3, 0.040492, 0.016755, 3.669206, 1560849210720
1,0.620376,0.193499,9.705318,1560849210729
2,12.375000,-21.437500,-44.312500,1560849210730
4,0.052657,-0.167918,-0.014190,1560849210730
-3, 0.039095, 0.019024, 3.670427, 1560849210730
1,0.482614,0.181586,9.903461,1560849210739
2,12.500000,-21.500000,-44.187500,1560849210740
4,0.036477,-0.126048,0.006929,1560849210740
-3, 0.037874, 0.021118, 3.671823, 1560849210740
1,0.936660,0.531369,9.943015,1560849210749
2,12.625000,-21.625000,-44.125000,1560849210750
4,0.020490,-0.124425,-0.017610,1560849210750
-3, 0.036652, 0.023038, 3.673220, 1560849210750
1,1.008763,0.575432,10.111107,1560849210760
2,12.562500,-21.750000,-44.125000,1560849210760
4,0.035901,-0.103707,-0.058887,1560849210760
-3, 0.035430, 0.024958, 3.675314, 1560849210761
1,0.972525,0.383522,10.000877,1560849210769
2,12.312500,-21.812500,-44.125000,1560849210770
4,0.033685,-0.072187,-0.092450,1560849210770
-3, 0.034034, 0.026878, 3.677932, 1560849210770
1,0.801579,0.277823,9.908403,1560849210779
2,12.437500,-21.875000,-44.187500,1560849210780
4,0.019687,-0.046949,-0.113656,1560849210780
